#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
6.01072266235e+32, -6.7057949171e+32, 0.0, 0.0, -400.357307583, -271.119003329, 0, 0, 0
6.01174691176e+33, -7.05837722022e+33, 0.0, 0.0, -126.59331146, -85.7280528696, 0, 0, 0
6.01707543897e+32, -6.70579943285e+32, 0.0, 0.0, -400.145904864, -270.975842973, 0, 0, 0
6.02167822989e+32, -6.70580271472e+32, 0.0, 0.0, -399.992945842, -270.872260257, 0, 0, 0
6.02882553121e+32, -6.70580842333e+32, 0.0, 0.0, -399.755775442, -270.711650218, 0, 0, 0
6.03217104382e+32, -6.70581076915e+32, 0.0, 0.0, -399.644905453, -270.636569883, 0, 0, 0
6.03995715518e+32, -6.70581662934e+32, 0.0, 0.0, -399.387231175, -270.46207477, 0, 0, 0
6.04219730622e+32, -6.70581823608e+32, 0.0, 0.0, -399.313187692, -270.411933072, 0, 0, 0
6.05047410878e+32, -6.70582404101e+32, 0.0, 0.0, -399.039972121, -270.226913511, 0, 0, 0
6.05175321917e+32, -6.7058250363e+32, 0.0, 0.0, -398.997798958, -270.198354158, 0, 0, 0
6.06038018993e+32, -6.70583179243e+32, 0.0, 0.0, -398.713710495, -270.005971555, 0, 0, 0
6.06083498475e+32, -6.70583177031e+32, 0.0, 0.0, -398.698750812, -269.995840968, 0, 0, 0
6.06777661795e+35, 2.33568756122e+34, 7.64865379927, 0.381753410662, -12.60074761, -8.53313295028, 0, 0, 0
6.06943880504e+32, -6.70583790793e+32, 0.0, 0.0, -398.416060019, -269.804404857, 0, 0, 0
6.06967919657e+32, -6.70583813448e+32, 0.0, 0.0, -398.408170245, -269.79906196, 0, 0, 0
6.07756088213e+32, -6.70584390149e+32, 0.0, 0.0, -398.149748593, -269.624060731, 0, 0, 0
